# center_row center_col major_diameter minor_diameter angle_deg score
107.058 260.057 82.5709 68.6124 18.7336 0.829605
245.864 203.066 84.7897 59.0098 16.7977 0.826235
96.9649 33.0358 73.1046 35.674 -45.6984 0.784552
148.044 124.98 63.4735 47.6113 -59.2712 0.907229
96.9371 145.003 69.7871 31.023 86.0081 0.887506
117.954 92.9561 63.1251 35.6479 52.148 0.784095
63.5117 137.886 65.6549 42.9015 21.9229 0.786999
56.9999 87.9582 54.6929 43.0306 -27.2725 0.815882
264.979 259.959 52.6435 38.6417 46.0185 0.86847
218.222 125.081 56.4798 49.4666 -53.9592 0.781221
