# center_row center_col major_diameter minor_diameter angle_deg score
227.005 240.972 60.6634 30.7108 22.2173 0.819835
31.0798 104.936 44.7506 36.6322 0.699216 0.916386
124.064 196.679 66.9779 57.1892 -30.5388 0.811935
150.351 256.92 56.0843 51.8523 36.2012 0.827039
145.991 161.096 52.8581 50.9071 -22.8217 0.825556
137.105 105.72 55.4909 34.7867 -62.9338 0.79839
76.0219 156.078 66.952 58.7674 -5.44669 0.813445
270.697 196.296 46.2326 28.0308 12.4091 0.821031
39.9809 174.039 46.9853 45.3762 87.403 0.796699
188.531 268.87 33.3189 31.2679 -18.1044 0.831086
65.2579 222.576 50.5039 41.7986 52.7975 0.784413
76.9399 89.7754 82.2434 52.8718 44.7037 0.85595
179.1 222.972 41.0012 40.3706 18.7348 0.801087
