# center_row center_col major_diameter minor_diameter angle_deg score
241.592 49.4008 105.166 59.8526 -56.1383 0.867314
159.879 230.886 64.9809 56.9257 12.59 0.836302
48.9303 53.0269 95.3902 62.8368 -17.0678 0.804266
99.6757 19.0852 60.7442 29.0082 4.48076 0.795202
262.936 204.946 48.472 38.9607 -83.7694 0.844008
55.1235 117.073 60.8761 40.7453 72.9233 0.844995
101.889 72.9193 59.0257 34.6611 40.1988 0.786071
79.1092 219.064 85.1383 36.6779 -50.5481 0.78442
133.062 191.139 74.7963 47.0144 -75.2784 0.799141
225.851 240.367 80.2297 33.1677 73.3938 0.783964
220.132 160.107 91.8235 88.6292 -44.4214 0.792265
