# center_row center_col major_diameter minor_diameter angle_deg score
259.958 42.9634 62.9607 50.646 41.7692 0.960276
48.0286 253.025 50.7351 34.803 52.2528 0.965817
63.9419 35.8385 68.8897 57.2643 87.9711 0.82733
52.9944 162.237 56.9415 42.9418 57.5927 0.831385
52.6571 94.6816 58.3529 53.526 51.4943 0.807974
204.941 221.06 66.8713 54.6959 -13.094 0.830845
202.821 90.139 40.6295 29.3242 29.6018 0.855281
136.637 94.4425 74.102 44.1969 86.6961 0.789458
185.107 119.89 44.9253 42.4766 -75.1208 0.855101
201.664 168.181 53.7028 48.2177 -17.8599 0.808719
93.1073 253.945 43.0506 32.5935 -1.64094 0.872171
