# center_row center_col major_diameter minor_diameter angle_deg score
134.497 105.162 82.4743 82.1464 83.0104 0.933801
62.6095 217.357 75.4608 54.1641 -59.0801 0.904563
244.472 239.288 64.489 52.2603 -23.9728 0.926185
114.455 48.2232 62.4066 48.2955 -41.8346 0.945805
151.028 177.837 45.7395 42.9931 21.9224 0.925057
65.323 138.332 69.215 52.1037 52.9356 0.935329
158.315 85.3148 76.3555 50.3987 -89.2943 0.952841
165.946 235.416 68.3088 63.9405 -56.1383 0.925911
219.529 111.297 68.2396 64.5103 64.0539 0.952874
57.2032 103.436 86.7646 38.5659 -51.5037 0.859926
91.3945 239.297 77.8241 41.5447 -41.3765 0.907899
180.381 162.729 56.9829 34.6856 10.7646 0.909083
269.553 155.362 67.8817 34.3375 -84.1294 0.945043
66.4459 267.022 59.7711 42.1383 -74.8596 0.890133
166.451 274.261 42.3236 41.9683 66.8946 0.918337
229.321 268.431 51.3023 37.5108 6.72048 0.909705
271.414 254.585 41.1427 35.2137 -2.05287 0.904545
22.5728 111.224 37.5502 36.9167 83.5237 0.849248
269.544 131.154 58.0613 42.0534 -82.8085 0.915271
