# center_row center_col major_diameter minor_diameter angle_deg score
254.371 164.335 71.8908 53.9138 -12.5348 0.906567
57.0355 27.0308 67.2515 34.5461 31.9454 0.874885
99.9262 78.9751 70.6954 59.0156 -77.0999 0.861648
244.882 98.0807 45.1916 36.6568 -26.3594 0.861287
193.007 239.203 72.9184 41.1295 40.1705 0.819631
48.555 99.2525 69.8017 47.0718 46.8542 0.835204
246.278 219.148 36.9398 34.8498 62.6816 0.871348
151.043 100.955 52.3135 28.7509 -62.227 0.797055
249.816 269.847 54.5183 49.8947 45.9026 0.813652
47.3798 157.982 62.5156 56.0506 -77.9513 0.811272
141.665 181.245 52.2592 39.4785 46.2369 0.830386
191.616 185.069 63.5843 32.5178 29.2287 0.838416
224.307 130.986 39.5958 36.5284 -0.106923 0.789137
124.013 137.076 50.5977 46.854 -65.4315 0.794134
