# center_row center_col major_diameter minor_diameter angle_deg score
86.9559 88.9941 72.801 36.5834 -10.8554 0.905279
241.91 212.927 58.6806 54.8852 86.2781 0.921152
259.003 129.088 77.5138 47.5094 2.50406 0.869807
96.0604 269.988 74.4099 34.9161 -7.43237 0.84389
200.436 61.9118 53.8766 50.9854 27.8135 0.790174
41.0302 166.957 79.5252 35.529 19.3956 0.864624
38.9454 247.111 63.3025 47.0607 80.972 0.888109
70.8486 35.8754 38.7159 35.0975 -34.147 0.831509
179.101 189.503 94.22 70.9767 -56.7123 0.872002
67.8569 212.092 35.0882 30.5768 -10.847 0.890525
36.1134 69.0204 54.6393 28.8526 5.66173 0.839333
