# center_row center_col major_diameter minor_diameter angle_deg score
178.554 139.33 68.3064 44.391 20.178 0.934237
182.433 41.18 66.0942 40.3754 -64.4395 0.936438
217.94 62.307 66.013 57.7405 -54.6866 0.944821
77.3563 157.228 72.3771 42.3043 -67.5373 0.878786
57.3253 256.353 75.9497 60.2458 -16.1812 0.924325
56.641 34.626 75.7606 47.7281 -23.6606 0.957609
50.6038 81.2769 37.5191 35.4922 -9.6863 0.913465
130.023 98.9111 52.1223 43.3677 -34.4099 0.911916
102.84 250.468 73.8508 34.3241 12.4661 0.876965
238.466 32.3362 65.3535 31.596 -44.7473 0.923353
39.6921 155.357 62.5412 42.4056 55.2837 0.889749
118.493 58.994 42.088 39.9825 -38.8852 0.932458
122.281 200.388 60.2845 33.8077 25.2346 0.894078
258.812 230.706 72.1295 49.5009 -42.0089 0.921993
106.576 99.6375 47.7099 46.4673 -20.2136 0.927848
201.001 195.324 70.1389 45.0458 79.3459 0.878683
235.758 154.387 62.9848 46.9988 -85.3099 0.811881
211.782 251.968 32.1289 31.5799 37.5853 0.922697
245.518 267.454 52.4351 31.7223 85.7556 0.928147
50.435 185.628 64.5549 41.4245 -38.1446 0.884273
69.3286 230.484 73.4308 32.1563 10.8718 0.80121
267.533 179.33 43.5177 35.5247 -34.5462 0.918839
157.02 188.458 51.2185 42.7236 51.0787 0.847709
