# center_row center_col major_diameter minor_diameter angle_deg score
109.473 244.581 71.4245 53.6507 -79.2715 0.928814
70.5316 84.1007 94.2282 40.5167 57.9753 0.915007
241.031 44.4233 69.4082 48.7194 87.7274 0.930872
228.317 163.861 85.1783 48.4491 68.688 0.923037
71.848 153.195 96.0332 43.4901 -69.4334 0.928998
101.518 36.2772 76.2808 50.3734 33.0408 0.958338
156.35 204.191 96.5252 44.2735 -74.4154 0.864286
200.916 228.313 73.7386 40.0989 61.498 0.925145
139.47 51.1894 75.6152 47.3849 -37.0751 0.934876
113.503 143.867 76.2816 41.7624 -66.2001 0.897614
265.476 163.321 67.3462 44.1697 -16.4488 0.928801
241.383 211.775 72.4822 38.0946 27.0282 0.91805
192.457 32.0002 52.9492 31.8117 66.7991 0.887694
207.082 69.4198 61.6077 36.2399 7.47403 0.89575
145.593 97.4112 45.1765 31.6782 22.7642 0.941052
153.678 254.377 33.5885 32.7406 -53.0057 0.84753
