# center_row center_col major_diameter minor_diameter angle_deg score
171.095 256.965 52.8706 52.4414 -1.20057 0.916177
208.007 149.006 66.2162 28.7491 2.55005 0.851945
69.9694 29.0029 60.5662 46.8846 13.1774 0.823815
193.842 91.6738 68.9693 59.3066 -52.2886 0.795871
269.054 142.918 56.5748 44.6296 -26.7947 0.797463
128.02 222.59 48.895 37.4536 -40.0838 0.80317
43.0362 65.0169 48.5559 30.7672 10.7602 0.889594
29.6628 205.574 49.7527 29.5765 -15.64 0.788728
27.0378 220.405 51.0158 40.6397 16.7565 0.813158
88.1709 89.0679 60.3255 39.0782 -27.3661 0.818452
220.017 203.074 63.2277 37.4143 38.1176 0.869533
222.956 244.07 52.7939 32.7388 -10.5426 0.783184
