# center_row center_col major_diameter minor_diameter angle_deg score
132.415 171.359 73.2769 35.832 -17.0868 0.933102
104.718 269.72 66.1235 36.6766 -8.46246 0.864764
70.4654 37.2241 48.3741 44.2946 -55.9991 0.944427
33.2108 54.4732 65.7332 55.8178 2.8825 0.931356
201.362 235.318 69.2105 29.5831 -56.094 0.91351
244.473 87.1547 45.8193 33.1684 -19.1693 0.937132
179.515 212.23 40.1848 38.1325 3.30661 0.914013
45.7816 243.204 46.2431 29.9956 -11.296 0.934018
98.4303 97.2832 76.3198 64.4101 34.4872 0.931175
202.659 159.826 65.6709 56.5249 12.483 0.920763
260.512 135.063 69.0417 41.7066 76.4268 0.875247
121.481 217.132 54.3019 42.5289 -44.8795 0.903032
52.0075 109.043 31.4174 28.453 62.0698 0.866706
147.455 39.3036 41.4953 35.4534 -5.50825 0.893311
188.482 70.12 57.5998 41.6625 57.6497 0.890979
151.718 237.751 51.3003 46.6401 -13.1453 0.855871
37.4153 252.928 63.2 38.6973 -27.0289 0.812995
167.341 52.9957 113.331 43.4568 -64.5012 0.832684
251.5 250.272 65.4434 63.6994 84.1655 0.946307
150.965 79.8199 47.3022 24.9114 -74.3396 0.846496
265.748 266.986 50.0862 34.0249 -59.0077 0.922891
241.562 185.952 52.7544 37.7955 -84.2428 0.8704
