# center_row center_col major_diameter minor_diameter angle_deg score
112.011 187.99 70.3749 34.8991 -82.6294 0.825973
50.9594 166.094 68.5492 52.5532 89.5744 0.837158
261.979 76.0719 60.5286 48.8444 52.7242 0.85263
98.0392 251.954 60.7061 58.7098 -76.0517 0.91409
175.981 233.926 76.6165 68.9565 12.6915 0.798862
104.172 70.9309 66.963 42.8484 -42.1086 0.789693
262.007 130.937 36.6507 34.8537 -11.7016 0.898779
191.015 37.9056 49.4008 33.357 60.1971 0.781951
139.917 110.116 44.726 38.4658 19.0863 0.789371
25.917 229.121 43.0597 30.6658 -50.0927 0.804601
190.058 62.5976 45.111 36.3135 18.7459 0.830565
