# center_row center_col major_diameter minor_diameter angle_deg score
148.575 97.3063 96.3229 60.3682 8.51343 0.92669
179.474 153.335 98.3204 68.3 -31.3452 0.947241
81.3036 155.152 70.4298 31.9667 -69.8834 0.90247
156.67 258.327 60.1989 44.3356 45.6998 0.891729
54.2306 106.262 51.2334 36.661 -33.9737 0.925932
251.79 77.6585 73.4802 64.1226 22.6627 0.953299
95.4952 264.4 87.9481 46.2913 -5.21326 0.847084
93.4614 232.346 86.1871 54.3808 -6.28018 0.911876
238.547 160.266 41.581 41.3586 -46.942 0.917309
159.412 41.0002 66.0245 57.7858 24.359 0.949373
240.943 109.558 41.455 33.7607 -60.2618 0.8907
47.2619 239.176 48.7034 33.1153 33.2797 0.88588
229.789 71.4416 53.5865 50.4023 -33.2874 0.924244
62.4237 156.552 44.9584 36.7539 7.80983 0.916202
29.8254 107.44 38.6065 34.6948 -26.1115 0.902015
