# center_row center_col major_diameter minor_diameter angle_deg score
125.861 101.135 50.7884 45.1907 21.9364 0.866179
56.9921 244.932 56.5473 48.6365 88.1523 0.837646
32.007 122.969 59.308 45.4213 31.3341 0.825932
169.912 253.009 52.7859 52.5012 -10.2124 0.854419
241.01 271.98 69.3414 43.5228 -18.649 0.847022
166.052 164.451 70.3418 51.7917 17.3701 0.8129
186.066 28.1037 36.8135 32.846 71.6758 0.843201
124.071 217.859 44.4207 40.9876 51.5513 0.845242
38.1211 29.0949 66.8183 51.1322 -13.216 0.834369
272.617 146.766 51.8096 30.6277 39.7489 0.780631
238.517 130.803 69.4418 49.5101 -60.6792 0.798008
125.092 259.916 61.0709 46.6268 -30.2515 0.785412
101.054 139.97 70.6961 51.3017 20.3253 0.817053
