# center_row center_col major_diameter minor_diameter angle_deg score
65.5332 163.333 69.3311 39.7013 11.2698 0.944766
79.4428 65.6724 90.2021 41.9307 -38.1575 0.952156
225.448 159.248 96.1367 46.3588 -58.7029 0.917479
54.4997 253.251 76.6547 35.7692 -87.9113 0.940721
195.226 78.7747 94.3039 36.2246 -47.3799 0.941988
220.386 45.3663 90.4439 52.3055 -18.4019 0.912341
158.33 185.317 73.9561 59.5906 -59.956 0.934023
113.721 226.434 84.3314 54.2649 83.0674 0.949575
178.136 36.2162 56.6133 52.0323 -46.621 0.875826
100.506 87.261 73.5756 47.7695 62.1296 0.945793
256.552 117.384 41.7471 39.1816 -67.3828 0.887992
54.6731 98.1248 52.2431 37.3946 44.707 0.905046
40.3205 222.139 54.3952 51.5115 45.0001 0.940058
205.19 51.166 50.5842 43.2116 -4.10624 0.820522
133.863 247.419 62.8274 47.6547 52.9434 0.951044
124.763 153.408 55.486 52.1265 -79.737 0.901745
51.4363 230.654 37.6877 20.4617 -53.871 0.823907
216.306 126.353 49.6123 34.5 -9.40903 0.827086
