# center_row center_col major_diameter minor_diameter angle_deg score
252.466 49.3226 69.4686 41.6232 1.20542 0.952028
155.485 92.1778 58.2669 36.0451 89.9211 0.932253
226.522 123.382 55.3771 37.6436 -14.4091 0.952985
27.5937 223.251 45.5682 33.6796 37.1225 0.956008
206.49 24.9689 41.9692 30.7668 11.4227 0.883519
98.6146 102.282 42.2225 38.6709 -52.2452 0.915511
145.246 264.455 48.1263 43.7092 72.973 0.858264
169.373 196.075 53.4523 48.8278 54.5966 0.927761
79.2323 172.437 65.9837 41.7851 -11.4642 0.887963
201.331 188.265 42.3633 34.6791 42.3842 0.871967
98.449 206.168 70.2456 40.839 -42.3267 0.872664
36.3442 183.741 67.3155 34.0584 53.9622 0.912957
109.062 44.6599 49.0941 39.8624 -22.0975 0.935981
136.294 118.595 61.3044 47.6844 38.9341 0.898919
51.4834 136.248 46.0447 34.3647 -36.8397 0.896468
82.4661 47.2573 64.1534 62.2889 -78.3292 0.950437
184.859 49.8533 71.4371 31.0712 59.3355 0.893578
200.308 65.5381 47.1984 31.3628 63.2165 0.925015
195.596 120.424 38.0574 37.5548 -40.8847 0.902318
85.5293 253.474 53.3776 31.9356 38.5191 0.928557
40.9315 121.455 44.7349 36.0547 -37.975 0.921993
