# center_row center_col major_diameter minor_diameter angle_deg score
63.2231 58.4674 89.5664 77.2555 6.21439 0.962661
188.849 170.458 77.2165 65.3288 -11.6473 0.926791
144.475 257.281 69.5882 67.7258 -56.2175 0.959707
218.72 70.9389 96.5356 75.5521 -8.84591 0.853325
118.302 65.4085 69.3366 39.7587 -21.1166 0.942673
90.2181 154.573 70.6883 66.0991 -9.02762 0.92396
236.444 241.107 94.4027 40.3773 -61.5681 0.877754
150.495 135.156 54.1493 36.4303 -78.9683 0.928423
86.168 228.498 74.4145 59.975 -0.0725947 0.934677
254.379 269.348 73.5933 47.6707 -25.2067 0.929322
55.3615 139.392 70.356 45.8363 13.7408 0.889041
52.4639 252.257 48.0887 36.507 -36.9192 0.947928
232.515 120.206 62.1983 60.4706 -26.9854 0.869878
219.731 275.481 65.8482 41.6489 6.78936 0.905352
90.6074 124.503 46.2676 42.3492 -10.4579 0.897291
241.542 60.2119 55.5963 37.5852 44.9468 0.874454
