# center_row center_col major_diameter minor_diameter angle_deg score
172.629 92.1096 70.0405 66.4699 -1.34203 0.79371
194.593 119.236 121.868 84.5199 40.8105 0.973597
87.4874 175.157 82.269 54.4034 75.1717 0.911389
181.765 265.597 63.8333 42.4113 70.9495 0.959073
97.5079 241.176 57.7317 47.5059 58.2487 0.939166
248.647 61.9256 91.5286 32.8009 60.5659 0.877258
260.229 41.0924 78.0953 34.2905 29.6672 0.903116
141.627 220.268 63.7581 29.6006 56.9366 0.879145
229.848 242.545 69.2595 50.0252 -52.9351 0.95151
157.454 212.2 50.4293 42.1164 -63.5441 0.937793
73.874 229.745 66.4468 34.3132 -38.7977 0.895167
