# center_row center_col major_diameter minor_diameter angle_deg score
69.5069 51.89 77.1143 74.2021 -18.0749 0.925915
250.723 212.358 81.9656 48.4435 33.7477 0.903891
54.5941 249.28 94.0351 52.4939 45.2632 0.899877
135.889 83.534 88.4938 74.6652 -23.758 0.941367
265.492 100.266 62.392 58.3639 -26.1009 0.933504
145.436 190.276 90.2257 72.3686 -20.6161 0.917291
100.609 146.259 50.1932 48.3802 -25.7365 0.926832
58.4732 80.2909 70.3829 66.2075 -39.1409 0.963824
203.56 93.8191 53.3512 39.7293 52.9695 0.927946
235.533 68.2136 82.1496 54.3983 50.1724 0.925524
210.57 169.57 48.625 43.3726 0.0869876 0.848728
189.519 212.118 57.422 35.6355 -75.554 0.916152
135.618 46.1503 69.8352 43.0187 -75.0673 0.958705
72.8653 203.098 56.7856 54.0622 -74.0961 0.917208
37.8636 193.365 68.571 58.8812 70.3714 0.893813
140.222 144.319 48.5899 32.5814 -25.7796 0.829627
