# center_row center_col major_diameter minor_diameter angle_deg score
108.476 246.234 60.2217 46.6201 -56.0056 0.956051
44.6283 86.3346 64.4775 52.4055 -12.284 0.880697
60.6781 30.4377 56.7012 32.2739 -43.9044 0.907673
243.429 242.317 69.787 67.4612 -4.02145 0.928991
267.552 64.2975 51.5243 47.6163 53.1993 0.941676
100.252 259.367 59.8197 37.6593 -1.07857 0.898164
25.5266 194.327 45.6131 41.6095 33.9394 0.914097
58.5257 200.031 74.2479 43.4966 -57.1195 0.876654
141.462 150.305 59.9402 48.2838 -87.0975 0.881225
194.506 267.045 53.9354 35.881 36.9035 0.910268
175.472 47.3147 53.4833 51.5128 -85.5951 0.90535
86.9261 103.922 43.527 30.0522 64.1574 0.899956
206.523 59.1579 55.4412 37.7232 74.7747 0.942089
228.247 196.987 54.2349 42.8525 27.1932 0.919705
168.606 135.358 52.4612 43.7216 -50.9564 0.900317
88.7905 159.275 55.881 33.681 -38.6595 0.843595
185.822 223.02 51.9882 48.1443 -29.9806 0.893237
137.078 109.556 73.9316 42.2042 23.8212 0.869098
68.517 156.218 47.3223 31.6129 21.7535 0.890125
236.846 28.119 38.5785 36.0922 -40.9864 0.917851
171.616 78.8686 40.4545 31.6671 -51.2256 0.882037
