# center_row center_col major_diameter minor_diameter angle_deg score
250.845 262.937 72.8656 56.7587 -18.5352 0.845702
63.9533 69.0503 69.3852 45.2975 -7.6285 0.870729
53.0184 158.003 70.6267 62.7189 89.2839 0.783623
112.877 275.407 60.754 37.2038 -9.0675 0.880025
25.1311 159.872 66.7607 43.0079 -76.6207 0.805106
254.935 71.9854 38.6513 32.6484 -2.11271 0.859296
223.852 137.685 73.067 48.1434 24.9643 0.781218
157.664 62.4991 90.1735 58.9998 -1.09716 0.813931
102.756 228.973 33.0681 28.9037 -31.4558 0.82449
59.0005 216.97 68.73 34.6736 24.8188 0.801749
230.309 40.5682 45.3978 35.703 62.2643 0.847247
