# center_row center_col major_diameter minor_diameter angle_deg score
53.9359 262.399 60.3043 34.9452 -14.3091 0.907634
84.772 147.045 71.1506 48.8083 -7.65641 0.811724
261.841 37.0969 64.6577 47.1619 46.5466 0.808649
213.963 264.995 64.7669 50.6917 29.5314 0.833457
198.996 96.0349 48.7492 48.64 -38.0914 0.846588
174.877 153.698 63.197 28.6106 66.6424 0.788798
254.931 152 42.6284 38.8998 -68.2912 0.91107
105.774 51.1507 62.7753 39.2616 43.4733 0.818403
93.9801 83.0355 46.2698 34.5486 -87.4412 0.797885
53.9549 48.772 52.4569 50.8985 4.90859 0.787139
180.115 209.924 61.1213 45.2001 23.5234 0.806556
152.024 107.018 70.719 48.6902 -24.4801 0.792391
101.124 240.925 46.6047 28.89 23.3028 0.819035
