# center_row center_col major_diameter minor_diameter angle_deg score
249.019 149.993 72.7133 60.6305 0.836594 0.924745
32.0389 120.995 60.7556 44.8477 36.7156 0.944046
219.018 209.098 42.9975 32.5956 58.4912 0.881329
259.428 223.605 45.7188 33.6083 82.3746 0.887176
193.954 88.9257 72.7395 42.6364 74.0189 0.796765
68.2113 171.967 47.321 34.7462 -21.7418 0.830959
178.837 178.11 53.1749 38.894 -16.2929 0.786611
94.8795 258.017 51.3703 39.5557 27.1201 0.808129
150.99 198.045 50.7648 50.4987 14.2389 0.847324
32.0342 241.741 51.5242 37.6125 8.0367 0.803032
71.8047 268.978 39.5001 29.524 54.1021 0.808229
