# center_row center_col major_diameter minor_diameter angle_deg score
54.0165 122.304 88.8123 72.4703 -1.72037 0.827402
172.025 166.955 89.4156 61.2569 -3.88566 0.810791
168.017 65.9686 97.3626 59.4646 -26.3199 0.785679
265.014 198.001 64.4629 40.8422 -58.1287 0.842015
51.0771 42.0319 53.5898 51.4286 26.0829 0.883894
56.8718 229.404 84.6388 61.1442 -17.5817 0.854145
208.215 39.4949 77.8976 64.299 -30.4122 0.792714
251.352 246.984 56.6624 39.4345 -43.3418 0.851261
126.389 251.923 83.8273 34.9854 -3.34814 0.787941
88.8211 52.9719 33.7443 33.0408 3.01459 0.820171
220.83 97.5992 68.1911 35.7417 -82.2898 0.80714
78.8943 114.947 50.8045 30.8996 55.8867 0.781573
