# center_row center_col major_diameter minor_diameter angle_deg score
204.335 152.421 79.4684 59.5608 -9.00097 0.951418
31.5253 184.217 81.4226 49.6292 -89.716 0.971115
136.147 142.399 70.1638 39.4352 50.474 0.907915
84.9793 154.442 72.062 39.2315 -76.0384 0.936261
232.706 252.442 79.1732 57.5699 14.5304 0.948679
170.464 53.27 77.8051 61.6183 -55.5146 0.944631
74.3255 227.569 61.4583 51.5618 79.9032 0.913209
243.535 225.26 54.0727 38.6489 77.4178 0.931639
48.4159 66.2166 70.2996 38.4637 -54.8109 0.91937
39.6068 103.33 59.7341 54.4143 38.1867 0.954243
264.716 166.121 59.6111 44.1558 -56.6469 0.939283
185.421 210.055 50.7507 39.6868 63.7286 0.957031
143.491 227.284 70.3554 52.3706 -47.9836 0.910709
121.035 103.454 72.7855 34.4476 -9.78553 0.902252
197.208 44.4038 62.4503 41.5854 -55.4015 0.937708
229.492 103.017 45.1772 41.7487 55.9376 0.926324
257.51 103.039 45.8839 42.4192 -59.5386 0.883692
91.9899 213.012 47.8985 31.643 1.63874 0.930395
268.458 144.25 37.6448 35.5483 -47.4198 0.910969
