# center_row center_col major_diameter minor_diameter angle_deg score
100.592 24.3778 68.6074 36.307 9.76104 0.92105
60.5095 130.314 88.4446 70.1367 16.7457 0.949689
225.627 218.301 91.5392 67.6463 40.6598 0.930705
244.646 37.2246 66.7868 44.5423 79.8717 0.956553
180.375 76.3058 68.4025 46.5704 -53.6355 0.923317
249.603 85.1624 88.7901 85.1971 -52.8622 0.939747
54.3909 97.3298 96.0252 66.3707 -63.7778 0.940637
49.544 210.066 81.8843 47.5759 -61.2089 0.915907
200.534 152.164 75.6001 57.6415 -51.8616 0.909153
250.774 187.408 70.7017 64.2616 21.6262 0.945891
132.166 77.4389 69.1188 60.3585 48.523 0.921392
143.485 160.163 61.4058 35.6723 88.0971 0.959059
77.4617 243.911 50.2621 39.3901 -61.6931 0.881158
141.857 135.904 58.655 36.6999 -42.174 0.886433
88.7166 201.565 62.4575 58.6867 -61.0172 0.916153
84.6147 33.4488 70.3078 35.8085 1.62265 0.915361
