# center_row center_col major_diameter minor_diameter angle_deg score
157.807 139.423 87.2056 71.704 -56.5846 0.891351
154.033 264.942 66.919 44.6001 -41.1788 0.877421
264.861 48.1424 83.2419 41.3463 -86.8813 0.807298
258.758 129.211 69.045 53.1607 -89.0335 0.787694
50.1915 38.2058 72.5546 41.4671 60.1468 0.797561
50.9964 204.103 35.4263 33.4292 85.2684 0.897747
248.655 57.9751 69.654 67.5677 -33.9863 0.867231
212.95 235.944 70.5967 46.8287 -63.1821 0.8532
20.5246 256.267 44.0842 36.82 -73.6101 0.780531
27.0452 61.9852 56.6954 32.7062 -67.2016 0.782211
