# center_row center_col major_diameter minor_diameter angle_deg score
95.4277 257.321 75.4221 61.4783 23.9898 0.916825
161.455 64.1885 63.9278 36.5206 -45.9077 0.901898
62.5531 47.7144 81.4306 49.9684 -86.8981 0.92873
62.4876 191.332 84.3557 52.2853 -9.98837 0.96276
59.3898 116.311 69.9525 58.3311 5.79755 0.922269
26.492 47.2539 58.2644 50.2504 73.2332 0.936543
103.546 195.999 81.2196 57.4631 -53.5299 0.894322
248.405 119.081 77.8748 71.962 22.5728 0.923153
145.926 115.716 55.1656 32.0636 80.7388 0.855203
243.471 228.258 76.3907 66.2425 66.9848 0.921717
211.521 225.456 67.0038 42.8873 56.6844 0.921518
154.402 251.241 72.3146 50.4602 68.2347 0.90854
99.465 129.314 66.6921 34.2775 20.8441 0.907342
221.632 132.204 82.118 34.4701 48.7943 0.85908
235.062 188.644 62.6319 42.3279 -10.8979 0.84595
106.644 83.9019 52.8697 41.9222 -5.64113 0.847235
249.443 57.5874 57.1674 44.1847 21.3928 0.935444
227.361 49.5778 47.6135 45.4262 21.1841 0.915989
207.507 83.0412 33.3357 29.3907 11.5043 0.917266
223.607 229.381 45.4352 20.7418 76.7624 0.791659
166.448 273.311 41.5793 35.8123 11.5938 0.913667
