# center_row center_col major_diameter minor_diameter angle_deg score
67.6892 27.4334 70.292 35.6974 -26.834 0.912267
44.2462 85.9436 59.3154 46.766 -13.8296 0.827413
242.89 241.929 68.965 66.6619 -2.30591 0.810498
266.942 63.7604 51.27 46.9075 56.7073 0.840636
205.752 58.7934 54.9635 37.1378 73.6521 0.811455
99.2192 259.68 63.4643 39.9898 0.814451 0.836682
194.134 266.333 53.1544 36.0457 36.9142 0.790685
25.1328 194.048 44.9303 40.8117 32.3027 0.791527
227.035 197.208 49.1035 38.9211 23.366 0.780518
237.075 29.0434 34.6244 32.9074 -51.9728 0.889764
