# center_row center_col major_diameter minor_diameter angle_deg score
261.981 197.96 66.728 40.5532 33.9862 0.882448
135.98 134.463 65.8371 64.2611 41.1818 0.8471
43.9701 156.843 64.0203 38.9143 85.3486 0.795576
194.862 96.9199 38.5659 31.235 -76.1282 0.853466
206.916 38.0232 38.8095 38.4996 -12.7564 0.825745
277.045 94.0108 43.2757 41.272 -19.6123 0.782917
78.2181 238.974 72.9102 42.7599 17.61 0.788378
253.273 64.0653 78.1395 46.6156 -58.1281 0.800691
28.937 209.32 53.1057 41.1426 73.992 0.788326
178.975 153.003 37.2775 33.5721 9.35335 0.831114
50.5348 71.1443 73.5466 65.2717 -20.6773 0.793034
228.161 237.967 44.4736 41.8864 -85.5322 0.789529
