# center_row center_col major_diameter minor_diameter angle_deg score
198.534 247.22 116.147 80.6594 4.02041 0.95517
91.4596 249.263 101.79 67.4972 -44.4142 0.963913
79.5907 113.346 99.543 57.6691 21.5234 0.945762
85.5309 87.161 101.277 59.778 86.7 0.956366
236.86 179.341 75.2649 67.5692 -85.9031 0.958713
41.9345 223.873 75.1111 73.7707 19.4944 0.943668
212.537 64.3496 73.5843 47.8578 -41.7296 0.91553
203.49 175.042 81.9482 58.2788 -67.6902 0.908606
212.662 100.394 82.323 38.2376 17.4722 0.856416
63.3906 194.235 86.1847 34.502 -46.9892 0.937346
251.522 83.2843 51.7238 43.4177 -42.7199 0.909067
