# center_row center_col major_diameter minor_diameter angle_deg score
259.523 220.187 73.6322 51.661 74.5213 0.962466
33.4928 92.2407 76.3202 62.349 -61.5581 0.955291
124.2 189.638 50.4885 47.7437 83.8677 0.919032
249.489 106.218 55.7954 39.6413 56.3815 0.90592
38.9128 173.506 82.7467 47.1583 -75.876 0.9242
48.5705 48.2715 65.5543 61.8185 25.0409 0.935306
99.5629 125.241 68.7837 39.7781 19.1777 0.926352
28.4946 231.131 52.5059 48.367 -69.308 0.920713
213.225 50.2863 74.1369 71.6842 -12.1639 0.891866
146.446 141.284 70.1755 50.566 82.7211 0.913002
139.643 45.5842 58.1776 40.5096 55.1308 0.907882
191.4 254.264 63.971 51.675 -58.0666 0.935358
184.554 200.169 69.1785 31.3368 31.9913 0.90811
124.325 55.7159 82.8122 73.18 -38.9159 0.959266
241.54 178.218 66.1688 54.2201 -88.7794 0.915304
88.1747 158.329 83.194 36.1672 -65.5523 0.849463
160.485 244.132 78.3019 62.2692 82.8509 0.91497
200.352 96.9511 68.7424 33.4337 -21.8571 0.850359
251.488 43.1335 56.1816 34.3231 -64.3761 0.913189
271.724 162.415 51.7409 30.0511 -15.9539 0.921177
