# center_row center_col major_diameter minor_diameter angle_deg score
235.325 56.3713 96.1873 89.5198 -46.1063 0.941216
150.442 55.3501 106.498 52.2375 -18.2563 0.907443
227.7 224.712 117.141 72.1479 -39.6724 0.922938
78.5548 128.346 90.4594 66.3076 -11.6859 0.934835
139.451 163.82 80.4599 77.3718 65.5861 0.894656
79.4737 178.236 82.429 56.3107 -60.933 0.951249
183.858 223.001 51.7116 41.5885 60.2008 0.950406
202.491 132.121 92.9149 33.8193 83.3078 0.922628
206.452 271.898 39.1796 32.169 -14.9877 0.912477
160.953 121.265 45.5734 36.4192 23.1044 0.877372
