# center_row center_col major_diameter minor_diameter angle_deg score
216.403 208.292 77.4432 53.7327 -26.9873 0.948541
97.3814 153.297 67.6613 43.6135 -43.5083 0.946702
34.5431 127.14 58.3301 40.4542 61.7148 0.955902
161.367 48.3688 82.6122 34.3584 -23.1032 0.927425
138.568 230.538 68.4438 60.9171 -54.2042 0.938585
51.5609 70.3034 102.447 62.8045 -8.63833 0.884473
161.206 187.461 110.331 48.3339 -16.0153 0.880789
170.144 113.444 75.8934 35.6094 -26.1168 0.914562
94.4485 35.2862 82.0603 40.6078 -43.3334 0.908008
126.982 63.661 51.7445 34.1228 66.2539 0.915523
114.525 117.289 72.0624 34.3856 27.702 0.861769
161.374 94.9743 37.9927 36.77 -73.7984 0.892237
