# center_row center_col major_diameter minor_diameter angle_deg score
54.5717 143.286 57.7213 51.5277 3.85971 0.971227
72.5146 254.279 67.693 65.6353 31.5743 0.898037
198.828 205.841 77.1553 66.207 -26.5676 0.896629
132.514 180.824 68.1437 43.1074 -10.3745 0.929752
106.312 237.283 73.5403 48.1501 75.4859 0.947678
267.898 225.556 54.3181 36.1235 -8.03124 0.901156
251.477 127.201 58.2042 56.1608 -10.8127 0.953563
152.509 53.3283 69.6144 65.8393 14.4773 0.932358
177.512 123.151 51.2298 33.8651 -78.8062 0.921126
198.173 60.3856 56.322 33.5093 -30.9933 0.922681
200.022 251.495 73.1237 44.3892 21.087 0.895117
271.863 52.4951 73.2752 50.1356 87.6194 0.937436
132.466 90.344 72.4818 38.3894 -18.8321 0.901294
231.484 144.285 55.6604 47.7514 -23.0459 0.940927
60.4773 197.802 50.2519 47.9981 -60.3164 0.902714
246.072 61.8417 48.9988 33.9705 -60.5089 0.935869
156.458 122.089 59.804 29.5576 -60.0345 0.871425
40.9946 210.859 64.0507 33.5837 22.4974 0.893192
108.481 152.783 53.5369 48.3819 86.2569 0.909799
267.436 264.159 67.7899 33.6559 -64.2387 0.915391
266.449 18.241 38.1447 34.3344 -37.8552 0.900793
166.353 239.162 49.1706 40.9059 44.7986 0.902534
