# center_row center_col major_diameter minor_diameter angle_deg score
130.394 225.156 92.4651 47.7295 6.33355 0.823993
40.9969 251.022 76.5613 50.7736 64.6158 0.971552
39.9929 47.9945 63.4895 59.3893 22.2009 0.892368
64.914 128.344 80.8213 61.0833 66.27 0.854588
37.0216 183.026 56.6997 56.5722 -2.01869 0.906855
223.912 116.073 68.5079 58.6522 75.9275 0.783362
94.1233 71.2561 58.5129 50.1401 3.79895 0.796711
126.716 34.9749 82.0639 31.0591 -22.2109 0.78434
259.752 99.1302 45.1105 36.8507 -56.8896 0.786967
22.0202 138.186 41.4626 35.4583 -70.7656 0.877108
170.003 69.9935 69.5599 57.3717 8.15373 0.80182
