# center_row center_col major_diameter minor_diameter angle_deg score
173.058 235.684 93.3298 60.5908 -54.5403 0.926354
253.436 61.2825 69.6134 51.7269 -23.0247 0.948054
252.585 200.178 76.6029 75.9014 -76.0029 0.946779
225.52 53.2912 77.6111 67.7057 16.4094 0.964894
135.853 176.923 91.2651 41.7231 79.9918 0.895936
73.9488 233.42 58.0543 33.343 21.9485 0.891313
72.2309 190.396 76.2546 51.6945 13.7043 0.87986
174.891 118.418 70.1725 50.3142 -25.641 0.937786
208.974 117.466 72.5535 36.8962 -25.1572 0.915516
263.442 162.352 63.3734 39.6177 2.04378 0.912339
76.5648 91.3172 52.3448 36.4356 28.0605 0.881201
172.432 174.316 86.5373 46.2252 -19.9632 0.927237
74.5675 122.277 66.0288 46.5721 52.3497 0.907319
34.8225 221.788 56.3094 34.3453 -45.8763 0.876711
31.721 184.772 55.2757 34.5095 21.6099 0.880786
191.341 117.708 43.8427 27.6797 -59.8921 0.801209
