# center_row center_col major_diameter minor_diameter angle_deg score
197.971 180.989 81.3853 53.237 3.36538 0.87813
85.9945 94.9337 59.6282 35.4522 -10.4309 0.893716
238.923 218.949 47.0209 34.655 30.4684 0.873817
40.6321 220.834 58.6408 48.5825 -45.9614 0.832741
89.2183 154.278 84.332 71.1695 -1.6175 0.780935
245.035 60.4345 66.7467 45.0693 -46.6897 0.833962
154.807 42.5479 52.9005 37.8838 50.9872 0.817167
221.259 126.239 69.518 57.0178 60.1555 0.783464
134.377 67.651 75.2901 42.408 39.85 0.790096
96.9402 203.195 57.5798 32.958 14.8712 0.858177
141.057 252.017 70.8364 64.6695 -2.08059 0.815238
