# center_row center_col major_diameter minor_diameter angle_deg score
131.999 116.069 72.2975 48.1141 -4.50235 0.828125
48.9181 96.1737 66.5299 36.8607 -43.6227 0.798624
42.9938 213.924 52.763 46.7998 53.9953 0.87222
274.029 235.98 59.6393 45.2761 -75.1902 0.834767
80.0599 257.992 44.75 36.9403 -49.1994 0.876909
270.95 93.0067 50.6355 42.759 -14.1286 0.876839
86.4949 156.975 63.7344 39.032 -9.49437 0.863103
36.0824 129.225 63.0755 30.919 -18.52 0.831041
126.622 249.91 57.3107 41.0392 -11.4741 0.849925
75.6321 34.894 54.5679 40.7262 42.8531 0.815059
122.624 191.994 65.1497 60.6041 67.8166 0.880662
263.81 150.95 58.1933 40.7186 -31.9262 0.915567
