# center_row center_col major_diameter minor_diameter angle_deg score
61.5081 227.224 72.0106 52.653 54.0502 0.931003
187.102 40.1431 65.0543 41.2822 80.8717 0.88692
255.195 189.927 85.1745 71.7128 -58.3737 0.833033
38.9412 67.1205 40.9285 36.9729 -35.4613 0.849446
142.931 182.104 44.7622 39.0021 47.9404 0.809454
266.915 118.925 36.7686 32.6986 41.2075 0.823193
66.2073 155.29 73.3335 34.6432 -7.77529 0.850733
38.7726 104.631 43.2077 37.7816 72.3577 0.839661
168.853 133.002 42.678 30.9295 29.4562 0.806242
124.886 257.204 46.092 36.7507 -63.3671 0.859135
223.047 167.05 40.6338 32.9056 -42.4291 0.814532
116.041 207.7 60.3889 57.1181 -47.7393 0.78343
