# center_row center_col major_diameter minor_diameter angle_deg score
53.358 57.8404 102.436 61.2625 6.03578 0.97119
248.491 235.157 113.475 65.6281 89.9556 0.96521
251.435 57.8738 88.8915 35.0879 -19.016 0.867426
51.0695 232.731 91.3017 50.0105 -79.3892 0.9458
119.621 138.183 106.517 98.6093 -41.2987 0.932382
121.407 196.28 76.2361 46.4324 -44.4337 0.941427
72.7001 260.286 73.511 29.3311 42.7996 0.890272
176.096 133.333 59.7836 50.8227 -31.1234 0.941238
209.469 225.252 55.1182 29.7439 -72.181 0.911856
190.252 55.3854 43.9402 41.4987 -7.36571 0.905012
140.503 59.3575 104.26 48.3387 36.0408 0.865144
