# center_row center_col major_diameter minor_diameter angle_deg score
253.996 44.973 58.7705 38.6667 17.9263 0.924434
90.0487 124.115 76.5117 53.1551 -18.7142 0.871128
193.726 60.8601 78.5859 53.2397 64.1333 0.835705
171.976 216.976 86.4914 32.6116 32.5073 0.871923
247.703 92.8508 69.05 51.3749 -11.1414 0.804096
261.242 197.915 80.466 66.4023 -60.5593 0.794395
52.0741 183.95 87.0008 60.7213 -13.8856 0.798917
34.9867 234.013 34.8644 32.826 -43.7907 0.879392
172.103 262.127 48.7488 48.2102 -27.1352 0.79505
226.183 154.515 39.675 34.4721 74.7791 0.855203
