# center_row center_col major_diameter minor_diameter angle_deg score
102.691 213.342 107.292 47.6097 44.0547 0.916753
35.4481 185.123 97.203 59.6667 -77.365 0.946188
62.5722 259.344 71.5324 59.4423 49.9902 0.975843
216.631 75.2429 109.783 53.7589 63.4183 0.94137
117.525 125.247 94.2093 84.4121 -82.6159 0.963606
195.528 264.12 98.5502 46.765 -12.19 0.898258
210.06 200.931 103.364 72.5713 71.7187 0.855111
86.4415 91.3376 106.444 68.2735 -14.3698 0.956445
261.515 80.0414 112.027 38.508 -53.8389 0.889674
258.515 187.247 57.4673 49.639 85.0948 0.944596
252.466 243.408 52.277 46.1069 -47.1362 0.908057
270.667 109.308 35.1973 31.5493 1.03288 0.89193
