# center_row center_col major_diameter minor_diameter angle_deg score
76.3634 264.352 118.752 48.3368 -14.325 0.951928
138.198 231.417 106.389 77.6454 -48.7256 0.94727
111.136 151.715 114.338 106.874 11.997 0.940386
211.34 46.2167 90.1363 52.2053 -83.7741 0.89458
249.9 226.568 73.3754 50.5319 -69.8894 0.954609
152.117 84.7684 94.2024 68.4901 51.2724 0.900498
228.827 91.3103 62.2456 37.1595 -24.9098 0.949663
228.771 215.781 73.0289 61.8419 -27.6451 0.946098
98.4212 66.3847 74.4173 40.5217 -19.3791 0.907652
112.163 42.464 63.7491 52.5451 86.9192 0.854365
73.132 227.346 66.0617 34.264 -30.8256 0.881652
245.621 44.8684 44.748 35.5276 -63.7224 0.855733
