# center_row center_col major_diameter minor_diameter angle_deg score
248.477 92.2861 79.5654 73.7592 -73.0087 0.977439
184.482 55.2784 57.6259 51.6689 -19.2966 0.925629
172.281 255.597 82.8811 67.9389 79.9 0.91199
48.7269 229.547 70.1133 55.4526 -13.2644 0.950661
132.946 97.7782 72.892 64.0213 33.578 0.951498
244.644 211.274 71.0558 35.5453 74.5846 0.930384
274.557 174.162 66.4244 38.3074 80.335 0.93517
73.4469 151.288 77.677 57.5388 46.9825 0.889378
205.533 200.277 37.7597 37.44 -22.9835 0.950651
46.8629 39.3539 76.8419 31.2873 28.1387 0.88682
26.324 159.299 42.0086 32.8478 61.1669 0.945653
232.447 161.528 76.9744 46.1108 53.6219 0.899127
165.154 197.909 86.2045 30.0936 -68.4701 0.887071
119.296 69.3988 86.5151 78.9449 -68.2188 0.901089
143.495 275.3 41.538 39.4655 1.48399 0.912945
132.355 159.298 50.4477 48.2296 -19.1411 0.895506
133.703 179.174 42.0227 39.4007 -49.0239 0.917394
86.1152 223.116 81.7789 73.732 -30.9486 0.884269
31.5185 50.2749 50.361 38.045 -59.6066 0.935008
