# center_row center_col major_diameter minor_diameter angle_deg score
256.929 185.957 70.7177 63.0867 76.9399 0.854393
147.01 235.059 84.8476 39.8528 -38.2495 0.886041
39.0837 145.043 68.6466 54.9143 88.959 0.844943
190.527 89.3192 101.43 67.5567 -44.1612 0.903371
112.99 89.0196 66.6255 36.6 -77.7174 0.79159
99.9596 205.984 54.5524 40.9166 80.6113 0.8517
263.05 59.0366 52.5555 36.7053 85.0264 0.833345
163.882 271.545 76.3191 47.6799 -3.7148 0.787801
211.039 241.031 54.6885 40.7949 76.2375 0.837287
265.97 258.994 39.5222 33.3128 34.6382 0.784425
