# center_row center_col major_diameter minor_diameter angle_deg score
242.183 113.811 80.5583 48.6595 -63.7715 0.878295
237.939 49.0073 77.9186 39.2643 -12.4645 0.816298
257.849 220.116 69.0146 62.9119 -71.2691 0.84422
32.0936 183.023 67.4581 45.6192 30.5003 0.820656
64.8108 172.098 57.1174 52.8799 -15.736 0.812069
209.839 251.163 59.0482 56.5995 6.9862 0.850394
219.931 182.013 45.0548 28.7204 -13.7698 0.806548
185.666 36.3521 73.8609 43.0645 35.7313 0.781105
165.941 82.9324 70.326 45.1498 -84.3914 0.811434
266.978 270.965 39.4034 35.5851 60.142 0.854824
153.954 150.949 47.2583 39.4293 68.9096 0.797705
185.139 206.791 49.4038 30.8162 -64.0823 0.837225
129.984 216.937 38.7584 38.4923 35.2769 0.795332
82.8449 238.062 50.6949 39.1807 -78.1741 0.815683
61.1474 238.841 53.4315 38.1928 45.7268 0.78323
117.163 188.499 57.4249 43.4265 -63.7147 0.854812
79.0089 69.9829 79.9284 44.578 35.6623 0.882504
162.081 172.008 40.7658 28.7491 25.6887 0.794761
233.238 126.991 43.4897 40.3413 58.2784 0.792515
