# center_row center_col major_diameter minor_diameter angle_deg score
151.071 258.912 75.0596 42.6716 -61.2452 0.84396
245.931 112.196 56.8979 53.0137 74.6206 0.830672
124.913 85.0832 64.8476 48.9386 -8.82387 0.80122
51.9296 63.0066 83.2148 55.5817 42.3266 0.827765
189.527 135.36 61.1026 54.1755 41.6558 0.835661
72.0919 163.965 44.6612 30.9094 -9.77456 0.845072
212.97 196.979 44.8771 32.5308 -67.3456 0.874029
193.03 91.0389 38.5865 34.6697 3.85783 0.860411
67.047 267.758 47.089 30.888 -77.1702 0.808682
173.662 200.973 61.6307 48.8614 -61.6822 0.790595
77.429 222.357 93.6968 57.8395 -16.8421 0.82127
272.838 66.9017 32.604 31.2699 -51.9477 0.824153
254.962 51.1084 37.411 30.6935 48.8834 0.792096
