# center_row center_col major_diameter minor_diameter angle_deg score
210.395 98.3782 115.645 108.025 38.4742 0.940519
237.581 269.347 100.333 50.4359 5.40629 0.940762
88.508 179.208 57.7353 37.4584 -54.0959 0.931474
192.083 252.387 107.839 63.8113 2.63364 0.932708
77.8338 61.7139 100.96 36.6494 -38.4056 0.875046
158.498 58.1045 103.828 68.3267 62.6732 0.948088
268.692 223.32 64.3278 33.6296 -78.7855 0.890073
31.5444 76.0013 44.3027 36.0327 -83.129 0.905967
163.475 172.099 113.02 40.2846 -78.8133 0.80397
138.282 110.668 116.891 61.5766 -37.0849 0.914551
223.113 218.168 41.4374 38.2412 9.84974 0.911469
217.449 260.932 58.0903 33.9342 -27.3536 0.833479
49.4018 162.294 69.9124 38.5306 -9.76205 0.92812
