# center_row center_col major_diameter minor_diameter angle_deg score
34.1108 205.005 55.5225 53.3362 23.2655 0.938023
76.1136 274.981 60.8882 36.8114 9.48215 0.912811
254.894 91.0447 64.9505 48.8709 -11.2618 0.807355
259.869 239.846 70.8245 57.1137 -38.2919 0.805502
266.006 148.006 52.9119 35.5915 44.9884 0.909513
85.9139 156.967 69.3281 37.6642 52.077 0.849789
46.9977 34.0406 44.729 30.948 34.153 0.888711
154.899 251.969 50.9203 48.6272 -2.9189 0.788148
202.011 270.889 38.705 32.9252 42.2664 0.906425
41.0444 101.971 54.6353 46.8443 45.5007 0.838048
124.988 212.802 47.8779 31.5795 45.583 0.781083
80.8569 217.39 47.6405 45.4472 -19.6756 0.902066
27.2902 56.6922 29.613 28.371 -52.0505 0.803205
268.012 190.084 49.2327 41.7229 33.9245 0.818056
