# center_row center_col major_diameter minor_diameter angle_deg score
151.448 127.092 75.6232 43.2977 19.5044 0.963364
56.4939 55.2606 61.5108 47.5896 25.6354 0.971934
90.5431 269.363 82.439 42.2864 24.1314 0.858608
233.233 137.683 77.9943 76.8669 76.7028 0.95885
277.468 91.1552 55.5541 33.6078 -76.506 0.948565
107.564 162.234 51.6444 37.5196 33.854 0.950832
175.541 171.15 62.3524 38.4584 26.0287 0.885092
267.507 259.159 49.6466 37.6728 75.302 0.918723
218.6 228.335 65.944 53.5393 20.416 0.947362
138.438 251.238 71.2611 51.9043 68.2875 0.915243
54.5966 196.237 82.2638 44.5916 29.4162 0.94022
192.56 73.3388 72.4088 56.139 16.9671 0.951338
51.449 126.262 80.2637 46.3882 -28.1443 0.866856
149.274 271.132 74.672 33.8484 -16.0842 0.877279
88.3215 93.4371 37.8346 36.1166 54.5886 0.885447
159.427 69.386 52.5511 45.9688 43.8664 0.896625
186.994 45.1876 58.1395 35.8728 39.6227 0.900551
239.011 212.636 73.1311 68.9485 -71.6152 0.903658
97.4995 203.952 50.7519 49.91 -87.3174 0.869273
