# center_row center_col major_diameter minor_diameter angle_deg score
250.215 245.082 78.6347 74.1682 -82.992 0.805124
270.926 39.0211 70.5275 36.7847 -69.9573 0.871958
272.928 179.911 52.8571 30.5766 42.6329 0.849445
114.965 151.998 56.7708 54.8024 55.6509 0.843415
69.984 171.996 46.6625 40.7782 38.803 0.883197
86.9182 46.8976 87.5036 38.9064 8.63808 0.822092
190.135 252.864 60.765 53.0961 28.2515 0.786662
61.9559 247.988 82.5997 76.8865 -51.4672 0.784271
183.675 49.2037 74.6593 57.1606 -14.5857 0.847519
188.778 152.907 78.489 53.6617 -48.4169 0.792931
