# center_row center_col major_diameter minor_diameter angle_deg score
224.528 175.199 78.261 62.333 80.5835 0.953438
251.44 53.8648 70.787 44.1516 -74.332 0.948339
95.3743 173.284 53.3513 45.6577 -25.2967 0.954306
187.484 234.259 51.5569 41.4984 -41.3324 0.93754
49.4073 213.992 53.3087 34.344 36.2532 0.952412
24.3717 127.04 51.3973 30.248 56.7848 0.85314
252.248 188.714 72.0527 33.6876 -19.6116 0.937487
233.395 109.313 44.359 38.4607 -11.6924 0.910665
135.457 229.16 47.6837 37.6639 -68.9498 0.896184
188.258 108.389 44.9349 33.6854 -23.4662 0.925323
60.3798 66.7338 70.8029 58.2029 -36.5686 0.916201
59.5929 113.314 68.3544 38.4766 28.1681 0.905825
128.525 49.3142 70.3416 54.2978 -2.30983 0.922734
66.5662 256.355 42.9287 30.0925 80.2484 0.910328
215.189 32.536 61.532 51.811 12.597 0.902945
110.147 261.215 58.9444 51.1002 27.2155 0.860276
133.532 165.585 44.3634 38.4444 -82.4458 0.931174
103.936 228.572 52.8636 51.7929 31.084 0.875549
142.298 110.3 31.6861 29.9917 41.7266 0.899185
174.947 61.482 44.6123 38.1868 -29.4754 0.929233
169.547 201.217 57.6272 33.4803 31.9274 0.903125
116.452 107.224 53.5083 39.7384 -80.6345 0.927895
25.5043 79.0027 49.9172 42.0832 -38.2317 0.852016
