# center_row center_col major_diameter minor_diameter angle_deg score
85.0288 179.085 65.5521 33.5112 59.8428 0.937253
254.965 124.985 52.6525 44.7731 -73.5687 0.916947
238.018 239.967 80.9052 58.6605 88.2373 0.867808
108.037 39.0444 60.6366 52.9312 -82.2772 0.806008
71.1157 86.0093 55.0785 51.899 79.1727 0.832771
79.182 236.355 101.361 43.1029 -25.2979 0.80457
252.967 187.049 54.7143 42.7645 68.0163 0.837447
174.892 64.2814 90.6322 36.5227 -75.4198 0.78704
30.1031 185.925 49.0393 47.0175 80.7968 0.79621
32.7619 160.749 54.7743 35.2481 19.7838 0.818955
195.416 139.936 93.7225 70.9664 -70.8043 0.830858
