# center_row center_col major_diameter minor_diameter angle_deg score
88.4795 136.996 76.6975 56.3443 4.41295 0.882887
270.025 252.849 70.7197 36.8232 -55.2157 0.868359
150.064 205.184 68.552 41.2026 18.2715 0.881678
122.928 274.165 71.5826 32.4703 27.3052 0.845897
129.05 35.9182 55.4683 55.1316 39.1366 0.80958
44.1977 23.1469 40.6085 37.3824 -33.8767 0.82081
216.693 227.896 76.3967 52.163 -22.6725 0.782588
84.1454 218.615 65.8395 38.5339 80.0623 0.794286
74.0188 54.9421 60.9813 58.6715 26.1721 0.818095
211.013 185.967 35.2384 35.2025 66.5647 0.857914
229.024 33.0466 68.8056 44.6482 14.8024 0.826139
146.885 154.775 48.8546 33.1681 -42.3909 0.89083
30.9585 198.076 38.8297 38.376 -54.5877 0.782844
168.323 100.093 34.9377 31.5636 -54.9907 0.799131
