# center_row center_col major_diameter minor_diameter angle_deg score
189.032 130.036 50.344 33.1122 -79.8903 0.920147
98.8179 223.263 72.8934 34.9268 -38.187 0.815019
184.032 31.0297 60.8156 44.666 48.2801 0.79649
205.917 60.3633 74.0873 38.207 -46.5069 0.782522
21.3724 212.875 36.656 34.688 76.4108 0.952371
205.979 262.057 59.4479 33.24 -22.8672 0.804071
53.0712 41.0293 65.7909 33.3752 26.1645 0.784482
175.026 237.982 62.4943 44.8041 -86.1951 0.861075
224.157 195.732 69.3151 64.569 -76.3471 0.81309
115.013 56.0309 39.4075 37.3297 -21.2529 0.822004
258.13 70.7143 35.4234 32.8431 -33.7212 0.825273
58.2656 84.3096 68.8461 32.7087 -60.5738 0.793937
58.0601 267.97 72.1582 38.9456 4.05645 0.789613
258.731 31.7691 75.3867 40.5857 31.6108 0.859427
