# center_row center_col major_diameter minor_diameter angle_deg score
137.307 134.137 63.3298 61.3124 -16.5579 0.939342
51.1548 71.0546 75.6514 65.1288 -22.8055 0.911568
262.602 198.276 72.1502 46.2869 33.9607 0.912504
195.511 97.2388 44.215 36.3364 -74.5869 0.942229
178.443 223.392 70.6799 35.6125 -78.7125 0.879001
124.56 212.054 72.7316 35.2673 -43.9813 0.877002
44.5193 157.137 70.1184 44.4445 85.2477 0.902836
83.4797 89.2968 67.4713 47.7981 -1.6232 0.922272
207.473 38.3211 39.5014 39.2943 -42.0828 0.921601
159.333 89.8128 58.294 35.1916 6.4471 0.875944
93.2135 46.151 74.8257 35.5315 -77.6969 0.864757
78.4621 239.38 78.4106 48.0292 18.6634 0.873786
62.6258 183.291 74.1311 36.5468 40.5351 0.931616
258.555 244.993 77.0311 36.5206 -49.8496 0.898401
252.439 65.2725 76.1955 46.4669 -59.997 0.941006
179.683 153.331 37.6127 34.5093 9.28129 0.905349
267.773 50.3639 69.0327 33.6051 82.0121 0.830026
186.661 189.937 44.105 35.4502 -1.57752 0.817584
277.649 94.3651 39.5188 37.1606 -21.298 0.86846
29.9261 209.5 54.1564 43.0251 72.6015 0.889255
172.621 42.2784 74.1804 36.6275 7.61433 0.912628
229.443 237.303 43.2892 39.2886 -85.4578 0.901796
