# center_row center_col major_diameter minor_diameter angle_deg score
88.544 181.637 88.6531 67.3311 -74.1268 0.947411
167.51 57.224 83.5816 63.7506 73.9795 0.962523
58.0032 248.526 75.6995 34.3525 -24.6701 0.92768
34.4989 138.132 68.2574 42.1524 89.3315 0.939161
254.497 234.082 69.9375 53.7117 48.2686 0.941776
127.426 88.3311 82.2779 52.3352 -30.3853 0.950241
177.472 258.151 62.4725 48.0684 -71.5513 0.908808
114.524 34.3106 41.4545 31.8129 -8.74702 0.946857
90.2767 154.386 93.3565 40.1216 8.4978 0.868587
200.963 122.234 57.7508 54.008 -48.6585 0.93422
165.336 184.302 58.3032 34.3474 -28.2271 0.889129
219.418 79.0459 66.8066 37.8289 89.5595 0.885995
189.401 194.244 95.272 29.5478 -56.5144 0.810562
139.011 252.51 94.6027 47.4517 23.5819 0.936586
270.449 195.378 47.2523 37.9447 64.2475 0.880978
240.782 189.524 46.3219 33.8067 22.1711 0.892051
