# center_row center_col major_diameter minor_diameter angle_deg score
141.041 139.045 58.7251 46.9867 16.1871 0.964298
27.0008 137.723 61.1185 36.9846 -78.6477 0.884279
216.925 47.9738 58.4313 43.0803 -57.9209 0.882522
146.977 77.9431 66.8406 62.9138 -36.2707 0.858218
106.987 39.0053 46.5049 44.6704 -69.8391 0.898267
65.6687 227.743 63.2168 43.0853 -0.574348 0.784901
136.786 237.149 63.1109 37.8818 17.1168 0.808166
236.952 210.082 44.7512 43.0994 41.4555 0.799484
31.0977 77.9326 38.8715 28.8876 -58.1028 0.852533
271.89 271.839 40.7749 39.2318 -30.1314 0.798093
251.14 106.417 80.6409 51.7887 24.1974 0.858147
68.9261 104.029 56.8145 44.592 -4.22723 0.788896
159.144 186.09 64.0422 41.3089 -33.4317 0.838101
