# center_row center_col major_diameter minor_diameter angle_deg score
186.422 42.536 88.3165 35.6323 42.6528 0.909902
116.509 235.206 84.153 54.3179 87.8025 0.937077
232.507 123.227 51.8806 45.3979 -52.6237 0.962452
59.4542 67.251 97.7865 70.0359 14.4169 0.941499
198.435 173.201 55.869 41.503 21.0027 0.933574
76 158.853 83.0118 44.6807 -88.254 0.950109
97.6205 53.3094 81.4081 53.5957 59.4103 0.922649
250.484 38.1471 54.3123 53.7732 2.32166 0.929839
32.6582 211.226 81.3741 38.1671 -67.6459 0.937896
50.2798 25.5301 74.5711 40.3788 -2.75532 0.907177
161.445 138.436 77.3838 42.967 -22.0904 0.932715
89.4052 262.305 56.4051 34.4421 -23.609 0.944386
260.661 77.223 54.0723 49.2183 -0.997706 0.907541
145.046 159.981 78.1421 54.1358 -74.3812 0.93643
172.501 54.1971 68.5193 38.2424 -78.809 0.943671
85.8915 62.9074 54.8885 29.0712 52.2902 0.855078
65.5468 133.375 46.0808 41.1971 50.0273 0.93024
