# center_row center_col major_diameter minor_diameter angle_deg score
113.021 248.026 77.2177 63.4258 51.6386 0.896042
34.3024 53.0538 77.07 62.2502 -57.369 0.934105
76.2529 191.573 62.6938 51.5588 32.7283 0.893657
138.008 171.001 70.6841 50.7468 45.7457 0.799072
200.05 162.067 58.5906 42.8512 -32.9235 0.908069
31.1198 268.716 53.3796 50.9563 -69.8409 0.804922
237.768 49.0246 43.2832 28.6744 -8.77609 0.818345
202.98 259.036 63.431 33.5712 47.1476 0.837179
36.9875 233.987 66.8419 48.8007 24.712 0.857907
96.0404 83.9982 70.9868 56.8274 48.2455 0.811352
198.953 57.9727 54.5335 34.5009 89.288 0.884913
146.02 39.4225 72.0731 39.2791 85.3275 0.814525
143.987 110.94 60.9307 48.7311 73.5328 0.814106
147.971 57.8747 48.9583 34.9394 46.5358 0.810631
190.224 213.011 33.093 32.3539 -2.17034 0.900882
111.139 149.051 43.1448 38.7135 52.0024 0.782747
221.269 191.685 39.5269 35.3867 5.8962 0.836177
82.0131 33.3223 45.1123 28.8776 75.8253 0.819734
216.228 105.024 47.4026 34.7963 18.3248 0.798311
