# center_row center_col major_diameter minor_diameter angle_deg score
157.997 262.973 56.6457 52.849 -74.0716 0.888104
73.9366 49.9708 63.2078 61.3032 6.65664 0.83128
25.0011 246.983 50.7601 36.844 48.1535 0.866465
49.2361 120.209 46.5525 39.719 54.0556 0.840187
237.958 56.6386 114.152 70.3992 43.7844 0.846183
186.908 211.706 58.5144 49.419 79.6614 0.780171
149.052 113.929 52.9989 38.6822 -26.6651 0.85087
145.87 176.045 39.0269 36.6898 -28.3683 0.817886
165.95 79.1075 44.6831 35.1463 30.1601 0.871918
257.067 229.744 51.1312 32.7237 89.1984 0.796732
52.9891 195.127 66.8545 56.5234 -88.1343 0.794396
149.543 32.8516 39.6445 32.9849 40.6157 0.7971
