# center_row center_col major_diameter minor_diameter angle_deg score
212.58 218.202 113.871 63.4342 54.0339 0.972868
135.413 255.924 115.47 68.6874 7.51169 0.970215
224.248 101.267 92.1437 67.9517 56.676 0.938594
49.5707 105.139 75.706 35.9825 3.74544 0.858214
121.971 223.078 112.702 88.2383 15.2449 0.939474
140.517 128.438 102.934 35.9196 8.65173 0.929326
36.4935 31.2357 60.0955 56.5009 -61.6814 0.951548
105.486 35.0883 57.0564 31.7196 61.0717 0.939701
230.666 145.395 91.8908 38.4321 45.8534 0.896424
77.5268 66.353 96.6749 32.9688 13.2452 0.85559
99.4756 134.377 68.1828 56.2727 -52.9308 0.928912
262.415 127.237 60.2509 44.5862 81.1076 0.865944
